codigo_municipio,nombre_municipio,provincia,anio,valor
02014,"Ballestero, El",Albacete,2018,10203.0
02014,"Ballestero, El",Albacete,2017,9423.0
02014,"Ballestero, El",Albacete,2016,8469.0
02014,"Ballestero, El",Albacete,2015,8743.0
02015,Barrax,Albacete,2023,11873.0
02015,Barrax,Albacete,2022,10517.0
02015,Barrax,Albacete,2021,9992.0
02015,Barrax,Albacete,2020,9614.0
02015,Barrax,Albacete,2019,9220.0
02015,Barrax,Albacete,2018,8745.0
02015,Barrax,Albacete,2017,8224.0
02015,Barrax,Albacete,2016,7902.0
02015,Barrax,Albacete,2015,7439.0
02016,Bienservida,Albacete,2023,12092.0
02016,Bienservida,Albacete,2022,10976.0
02016,Bienservida,Albacete,2021,10497.0
02016,Bienservida,Albacete,2020,9209.0
02016,Bienservida,Albacete,2019,9533.0
02016,Bienservida,Albacete,2018,8921.0
02016,Bienservida,Albacete,2017,8885.0
02016,Bienservida,Albacete,2016,8284.0
02016,Bienservida,Albacete,2015,8017.0
02017,Bogarra,Albacete,2023,11382.0
02017,Bogarra,Albacete,2022,10693.0
02017,Bogarra,Albacete,2021,10045.0
02017,Bogarra,Albacete,2020,9311.0
02017,Bogarra,Albacete,2019,9172.0
02017,Bogarra,Albacete,2018,8356.0
02017,Bogarra,Albacete,2017,8186.0
02017,Bogarra,Albacete,2016,7698.0
02017,Bogarra,Albacete,2015,7424.0
02018,Bonete,Albacete,2023,12805.0
02018,Bonete,Albacete,2022,12336.0
02018,Bonete,Albacete,2021,11453.0
02018,Bonete,Albacete,2020,10182.0
02018,Bonete,Albacete,2019,9849.0
02018,Bonete,Albacete,2018,9719.0
02018,Bonete,Albacete,2017,8953.0
02018,Bonete,Albacete,2016,8442.0
02018,Bonete,Albacete,2015,8389.0
02019,"Bonillo, El",Albacete,2023,12164.0
02019,"Bonillo, El",Albacete,2022,11662.0
02019,"Bonillo, El",Albacete,2021,10814.0
02019,"Bonillo, El",Albacete,2020,10197.0
02019,"Bonillo, El",Albacete,2019,9709.0
02019,"Bonillo, El",Albacete,2018,9287.0
02019,"Bonillo, El",Albacete,2017,8569.0
02019,"Bonillo, El",Albacete,2016,8208.0
02019,"Bonillo, El",Albacete,2015,7917.0
02020,Carcelén,Albacete,2023,11936.0
02020,Carcelén,Albacete,2022,11046.0
02020,Carcelén,Albacete,2021,10038.0
02020,Carcelén,Albacete,2020,9953.0
02020,Carcelén,Albacete,2019,9735.0
02020,Carcelén,Albacete,2018,9690.0
02020,Carcelén,Albacete,2017,8792.0
02020,Carcelén,Albacete,2016,8431.0
02020,Carcelén,Albacete,2015,8408.0
02021,Casas de Juan Núñez,Albacete,2023,11376.0
02021,Casas de Juan Núñez,Albacete,2022,10927.0
02021,Casas de Juan Núñez,Albacete,2021,10377.0
02021,Casas de Juan Núñez,Albacete,2020,10041.0
02021,Casas de Juan Núñez,Albacete,2019,9822.0
02021,Casas de Juan Núñez,Albacete,2018,9207.0
02021,Casas de Juan Núñez,Albacete,2017,8690.0
02021,Casas de Juan Núñez,Albacete,2016,8257.0
02021,Casas de Juan Núñez,Albacete,2015,7998.0
02022,Casas de Lázaro,Albacete,2023,15235.0
02022,Casas de Lázaro,Albacete,2022,14018.0
02022,Casas de Lázaro,Albacete,2021,12592.0
02022,Casas de Lázaro,Albacete,2020,11629.0
02022,Casas de Lázaro,Albacete,2019,11548.0
02022,Casas de Lázaro,Albacete,2018,11228.0
02022,Casas de Lázaro,Albacete,2017,10865.0
02022,Casas de Lázaro,Albacete,2016,10236.0
02022,Casas de Lázaro,Albacete,2015,9692.0
02023,Casas de Ves,Albacete,2023,12694.0
02023,Casas de Ves,Albacete,2022,12006.0
02023,Casas de Ves,Albacete,2021,11620.0
02023,Casas de Ves,Albacete,2020,10926.0
02023,Casas de Ves,Albacete,2019,10731.0
02023,Casas de Ves,Albacete,2018,10519.0
02023,Casas de Ves,Albacete,2017,9022.0
02023,Casas de Ves,Albacete,2016,8690.0
02023,Casas de Ves,Albacete,2015,8540.0
02024,Casas-Ibáñez,Albacete,2023,11708.0
02024,Casas-Ibáñez,Albacete,2022,11006.0
02024,Casas-Ibáñez,Albacete,2021,10518.0
02024,Casas-Ibáñez,Albacete,2020,9829.0
02024,Casas-Ibáñez,Albacete,2019,9843.0
02024,Casas-Ibáñez,Albacete,2018,9351.0
02024,Casas-Ibáñez,Albacete,2017,8701.0
02024,Casas-Ibáñez,Albacete,2016,8425.0
02024,Casas-Ibáñez,Albacete,2015,8271.0
02025,Caudete,Albacete,2023,11296.0
02025,Caudete,Albacete,2022,10690.0
02025,Caudete,Albacete,2021,10126.0
02025,Caudete,Albacete,2020,9763.0
02025,Caudete,Albacete,2019,9553.0
02025,Caudete,Albacete,2018,9123.0
02025,Caudete,Albacete,2017,8603.0
02025,Caudete,Albacete,2016,8285.0
02025,Caudete,Albacete,2015,7924.0
02026,Cenizate,Albacete,2023,10472.0
02026,Cenizate,Albacete,2022,9522.0
02026,Cenizate,Albacete,2021,8895.0
02026,Cenizate,Albacete,2020,8296.0
02026,Cenizate,Albacete,2019,8235.0
02026,Cenizate,Albacete,2018,7373.0
02026,Cenizate,Albacete,2017,6696.0
02026,Cenizate,Albacete,2016,6471.0
02026,Cenizate,Albacete,2015,6400.0
02027,Corral-Rubio,Albacete,2023,13946.0
02027,Corral-Rubio,Albacete,2022,12623.0
02027,Corral-Rubio,Albacete,2021,11785.0
02027,Corral-Rubio,Albacete,2020,11059.0
02027,Corral-Rubio,Albacete,2019,10946.0
02027,Corral-Rubio,Albacete,2018,10492.0
02027,Corral-Rubio,Albacete,2017,9995.0
02027,Corral-Rubio,Albacete,2016,10028.0
02027,Corral-Rubio,Albacete,2015,9645.0
02028,Cotillas,Albacete,2023,11857.0
02028,Cotillas,Albacete,2022,10900.0
02028,Cotillas,Albacete,2021,10430.0
02028,Cotillas,Albacete,2020,9726.0
02028,Cotillas,Albacete,2019,9825.0
02028,Cotillas,Albacete,2018,8746.0
02028,Cotillas,Albacete,2017,8485.0
02028,Cotillas,Albacete,2016,8231.0
02028,Cotillas,Albacete,2015,8023.0
02029,Chinchilla de Monte-Aragón,Albacete,2023,13052.0
02029,Chinchilla de Monte-Aragón,Albacete,2022,12219.0
02029,Chinchilla de Monte-Aragón,Albacete,2021,11896.0
02029,Chinchilla de Monte-Aragón,Albacete,2020,11074.0
02029,Chinchilla de Monte-Aragón,Albacete,2019,10752.0
02029,Chinchilla de Monte-Aragón,Albacete,2018,10205.0
02029,Chinchilla de Monte-Aragón,Albacete,2017,9804.0
02029,Chinchilla de Monte-Aragón,Albacete,2016,9461.0
02029,Chinchilla de Monte-Aragón,Albacete,2015,9006.0
02030,Elche de la Sierra,Albacete,2023,11528.0
02030,Elche de la Sierra,Albacete,2022,10996.0
02030,Elche de la Sierra,Albacete,2021,10149.0
02030,Elche de la Sierra,Albacete,2020,9772.0
02030,Elche de la Sierra,Albacete,2019,9487.0
02030,Elche de la Sierra,Albacete,2018,8797.0
02030,Elche de la Sierra,Albacete,2017,8447.0
02030,Elche de la Sierra,Albacete,2016,8120.0
02030,Elche de la Sierra,Albacete,2015,7915.0
02031,Férez,Albacete,2023,12097.0
02031,Férez,Albacete,2022,11015.0
02031,Férez,Albacete,2021,10314.0
02031,Férez,Albacete,2020,9592.0
02031,Férez,Albacete,2019,9419.0
02031,Férez,Albacete,2018,9300.0
02031,Férez,Albacete,2017,8289.0
02031,Férez,Albacete,2016,8049.0
02031,Férez,Albacete,2015,7529.0
02032,Fuensanta,Albacete,2023,12601.0
02032,Fuensanta,Albacete,2022,11990.0
02032,Fuensanta,Albacete,2021,11554.0
02032,Fuensanta,Albacete,2020,10834.0
02032,Fuensanta,Albacete,2019,10309.0
02032,Fuensanta,Albacete,2018,10128.0
02032,Fuensanta,Albacete,2017,9353.0
02032,Fuensanta,Albacete,2016,8968.0
02032,Fuensanta,Albacete,2015,8558.0
02033,Fuente-Álamo,Albacete,2023,11010.0
02033,Fuente-Álamo,Albacete,2022,10307.0
02033,Fuente-Álamo,Albacete,2021,9789.0
02033,Fuente-Álamo,Albacete,2020,9246.0
02033,Fuente-Álamo,Albacete,2019,8774.0
02033,Fuente-Álamo,Albacete,2018,8853.0
02033,Fuente-Álamo,Albacete,2017,7871.0
02033,Fuente-Álamo,Albacete,2016,7423.0
02033,Fuente-Álamo,Albacete,2015,6937.0
02034,Fuentealbilla,Albacete,2023,11482.0
02034,Fuentealbilla,Albacete,2022,11037.0
02034,Fuentealbilla,Albacete,2021,10497.0
02034,Fuentealbilla,Albacete,2020,9697.0
02034,Fuentealbilla,Albacete,2019,9664.0
02034,Fuentealbilla,Albacete,2018,9068.0
02034,Fuentealbilla,Albacete,2017,8291.0
02034,Fuentealbilla,Albacete,2016,7793.0
02034,Fuentealbilla,Albacete,2015,7686.0
02035,"Gineta, La",Albacete,2023,12517.0
02035,"Gineta, La",Albacete,2022,11690.0
02035,"Gineta, La",Albacete,2021,10957.0
02035,"Gineta, La",Albacete,2020,10260.0
02035,"Gineta, La",Albacete,2019,10055.0
02035,"Gineta, La",Albacete,2018,9785.0
02035,"Gineta, La",Albacete,2017,9355.0
02035,"Gineta, La",Albacete,2016,8894.0
02035,"Gineta, La",Albacete,2015,8834.0
02036,Golosalvo,Albacete,2023,
02036,Golosalvo,Albacete,2022,
02036,Golosalvo,Albacete,2021,12033.0
02036,Golosalvo,Albacete,2020,11664.0
02036,Golosalvo,Albacete,2019,
02036,Golosalvo,Albacete,2018,9582.0
02036,Golosalvo,Albacete,2017,8116.0
02036,Golosalvo,Albacete,2016,8139.0
02036,Golosalvo,Albacete,2015,7912.0
02037,Hellín,Albacete,2023,10960.0
02037,Hellín,Albacete,2022,10320.0
02037,Hellín,Albacete,2021,9742.0
02037,Hellín,Albacete,2020,9296.0
02037,Hellín,Albacete,2019,9081.0
02037,Hellín,Albacete,2018,8603.0
02037,Hellín,Albacete,2017,8250.0
02037,Hellín,Albacete,2016,7901.0
02037,Hellín,Albacete,2015,7627.0
02038,"Herrera, La",Albacete,2023,13069.0
02038,"Herrera, La",Albacete,2022,12097.0
02038,"Herrera, La",Albacete,2021,11217.0
02038,"Herrera, La",Albacete,2020,10670.0
02038,"Herrera, La",Albacete,2019,10402.0
02038,"Herrera, La",Albacete,2018,9968.0
02038,"Herrera, La",Albacete,2017,9289.0
02038,"Herrera, La",Albacete,2016,9245.0
02038,"Herrera, La",Albacete,2015,9475.0
02039,Higueruela,Albacete,2023,12974.0
02039,Higueruela,Albacete,2022,12301.0
02039,Higueruela,Albacete,2021,11299.0
02039,Higueruela,Albacete,2020,10617.0
02039,Higueruela,Albacete,2019,10320.0
02039,Higueruela,Albacete,2018,9833.0
02039,Higueruela,Albacete,2017,9017.0
02039,Higueruela,Albacete,2016,9100.0
02039,Higueruela,Albacete,2015,8715.0
02040,Hoya-Gonzalo,Albacete,2023,14137.0
02040,Hoya-Gonzalo,Albacete,2022,12736.0
02040,Hoya-Gonzalo,Albacete,2021,12727.0
02040,Hoya-Gonzalo,Albacete,2020,11915.0
02040,Hoya-Gonzalo,Albacete,2019,11405.0
02040,Hoya-Gonzalo,Albacete,2018,10869.0
02040,Hoya-Gonzalo,Albacete,2017,10200.0
02040,Hoya-Gonzalo,Albacete,2016,9869.0
02040,Hoya-Gonzalo,Albacete,2015,9527.0
02041,Jorquera,Albacete,2023,11840.0
02041,Jorquera,Albacete,2022,11642.0
02041,Jorquera,Albacete,2021,10986.0
02041,Jorquera,Albacete,2020,9357.0
02041,Jorquera,Albacete,2019,9941.0
02041,Jorquera,Albacete,2018,8886.0
02041,Jorquera,Albacete,2017,8291.0
02041,Jorquera,Albacete,2016,8324.0
02041,Jorquera,Albacete,2015,8669.0
02042,Letur,Albacete,2023,11867.0
02042,Letur,Albacete,2022,10236.0
02042,Letur,Albacete,2021,10867.0
02042,Letur,Albacete,2020,10379.0
02042,Letur,Albacete,2019,9901.0
02042,Letur,Albacete,2018,9102.0
02042,Letur,Albacete,2017,8441.0
02042,Letur,Albacete,2016,8309.0
02042,Letur,Albacete,2015,8210.0
02043,Lezuza,Albacete,2023,12076.0
02043,Lezuza,Albacete,2022,11202.0
02043,Lezuza,Albacete,2021,10656.0
02043,Lezuza,Albacete,2020,10087.0
02043,Lezuza,Albacete,2019,9855.0
02043,Lezuza,Albacete,2018,9048.0
02043,Lezuza,Albacete,2017,8467.0
02043,Lezuza,Albacete,2016,8090.0
02043,Lezuza,Albacete,2015,7914.0
02044,Liétor,Albacete,2023,12044.0
02044,Liétor,Albacete,2022,11126.0
02044,Liétor,Albacete,2021,10196.0
02044,Liétor,Albacete,2020,9899.0
02044,Liétor,Albacete,2019,9297.0
02044,Liétor,Albacete,2018,8936.0
02044,Liétor,Albacete,2017,8432.0
02044,Liétor,Albacete,2016,7994.0
02044,Liétor,Albacete,2015,8048.0
02045,Madrigueras,Albacete,2023,12359.0
02045,Madrigueras,Albacete,2022,11717.0
02045,Madrigueras,Albacete,2021,10997.0
02045,Madrigueras,Albacete,2020,10540.0
02045,Madrigueras,Albacete,2019,10445.0
02045,Madrigueras,Albacete,2018,9813.0
02045,Madrigueras,Albacete,2017,9407.0
02045,Madrigueras,Albacete,2016,9113.0
02045,Madrigueras,Albacete,2015,8803.0
02046,Mahora,Albacete,2023,11838.0
02046,Mahora,Albacete,2022,10853.0
02046,Mahora,Albacete,2021,9985.0
02046,Mahora,Albacete,2020,9938.0
02046,Mahora,Albacete,2019,9773.0
02046,Mahora,Albacete,2018,9315.0
02046,Mahora,Albacete,2017,8710.0
02046,Mahora,Albacete,2016,8337.0
02046,Mahora,Albacete,2015,8171.0
02047,Masegoso,Albacete,2023,18776.0
02047,Masegoso,Albacete,2022,16502.0
02047,Masegoso,Albacete,2021,14845.0
02047,Masegoso,Albacete,2020,16789.0
02047,Masegoso,Albacete,2019,14711.0
02047,Masegoso,Albacete,2018,13508.0
02047,Masegoso,Albacete,2017,12737.0
02047,Masegoso,Albacete,2016,13238.0
02047,Masegoso,Albacete,2015,12423.0
02048,Minaya,Albacete,2023,11143.0
02048,Minaya,Albacete,2022,10828.0
02048,Minaya,Albacete,2021,10180.0
02048,Minaya,Albacete,2020,9690.0
02048,Minaya,Albacete,2019,9354.0
02048,Minaya,Albacete,2018,8762.0
02048,Minaya,Albacete,2017,8362.0
02048,Minaya,Albacete,2016,8013.0
02048,Minaya,Albacete,2015,8233.0
02049,Molinicos,Albacete,2023,12877.0
02049,Molinicos,Albacete,2022,11933.0
02049,Molinicos,Albacete,2021,11321.0
02049,Molinicos,Albacete,2020,10484.0
02049,Molinicos,Albacete,2019,10094.0
02049,Molinicos,Albacete,2018,9640.0
02049,Molinicos,Albacete,2017,9058.0
02049,Molinicos,Albacete,2016,8813.0
02049,Molinicos,Albacete,2015,8240.0
02050,Montalvos,Albacete,2023,
02050,Montalvos,Albacete,2022,
02050,Montalvos,Albacete,2021,12033.0
02050,Montalvos,Albacete,2020,11664.0
02050,Montalvos,Albacete,2019,
02050,Montalvos,Albacete,2018,
02050,Montalvos,Albacete,2017,
02050,Montalvos,Albacete,2016,12555.0
02050,Montalvos,Albacete,2015,13401.0
02051,Montealegre del Castillo,Albacete,2023,11439.0
02051,Montealegre del Castillo,Albacete,2022,10692.0
02051,Montealegre del Castillo,Albacete,2021,10283.0
02051,Montealegre del Castillo,Albacete,2020,9709.0
02051,Montealegre del Castillo,Albacete,2019,9484.0
02051,Montealegre del Castillo,Albacete,2018,9770.0
02051,Montealegre del Castillo,Albacete,2017,8826.0
02051,Montealegre del Castillo,Albacete,2016,8513.0
02051,Montealegre del Castillo,Albacete,2015,8144.0
02052,Motilleja,Albacete,2023,12283.0
02052,Motilleja,Albacete,2022,11457.0
02052,Motilleja,Albacete,2021,9450.0
02052,Motilleja,Albacete,2020,10277.0
02052,Motilleja,Albacete,2019,10152.0
02052,Motilleja,Albacete,2018,9800.0
02052,Motilleja,Albacete,2017,9192.0
02052,Motilleja,Albacete,2016,8850.0
02052,Motilleja,Albacete,2015,8395.0
02053,Munera,Albacete,2023,10859.0
02053,Munera,Albacete,2022,10049.0
02053,Munera,Albacete,2021,9677.0
02053,Munera,Albacete,2020,9212.0
02053,Munera,Albacete,2019,8918.0
02053,Munera,Albacete,2018,8368.0
02053,Munera,Albacete,2017,7908.0
02053,Munera,Albacete,2016,7454.0
02053,Munera,Albacete,2015,7128.0
02054,Navas de Jorquera,Albacete,2023,11513.0
02054,Navas de Jorquera,Albacete,2022,10728.0
02054,Navas de Jorquera,Albacete,2021,10519.0
02054,Navas de Jorquera,Albacete,2020,10051.0
02054,Navas de Jorquera,Albacete,2019,9916.0
02054,Navas de Jorquera,Albacete,2018,8756.0
02054,Navas de Jorquera,Albacete,2017,8340.0
02054,Navas de Jorquera,Albacete,2016,8193.0
02054,Navas de Jorquera,Albacete,2015,7904.0
02055,Nerpio,Albacete,2023,11245.0
02055,Nerpio,Albacete,2022,10595.0
02055,Nerpio,Albacete,2021,9240.0
02055,Nerpio,Albacete,2020,9591.0
02055,Nerpio,Albacete,2019,8800.0
02055,Nerpio,Albacete,2018,8253.0
02055,Nerpio,Albacete,2017,7761.0
02055,Nerpio,Albacete,2016,7224.0
02055,Nerpio,Albacete,2015,7107.0
02056,Ontur,Albacete,2023,10790.0
02056,Ontur,Albacete,2022,10103.0
02056,Ontur,Albacete,2021,9563.0
02056,Ontur,Albacete,2020,9102.0
02056,Ontur,Albacete,2019,9006.0
02056,Ontur,Albacete,2018,8836.0
02056,Ontur,Albacete,2017,8032.0
02056,Ontur,Albacete,2016,7713.0
02056,Ontur,Albacete,2015,7356.0
02057,Ossa de Montiel,Albacete,2023,11917.0
02057,Ossa de Montiel,Albacete,2022,11180.0
02057,Ossa de Montiel,Albacete,2021,10487.0
02057,Ossa de Montiel,Albacete,2020,9773.0
02057,Ossa de Montiel,Albacete,2019,9563.0
02057,Ossa de Montiel,Albacete,2018,8789.0
02057,Ossa de Montiel,Albacete,2017,8269.0
02057,Ossa de Montiel,Albacete,2016,7883.0
02057,Ossa de Montiel,Albacete,2015,7460.0
02058,Paterna del Madera,Albacete,2023,12349.0
02058,Paterna del Madera,Albacete,2022,11467.0
02058,Paterna del Madera,Albacete,2021,10896.0
02058,Paterna del Madera,Albacete,2020,10249.0
02058,Paterna del Madera,Albacete,2019,10353.0
02058,Paterna del Madera,Albacete,2018,9565.0
02058,Paterna del Madera,Albacete,2017,8997.0
02058,Paterna del Madera,Albacete,2016,8783.0
02058,Paterna del Madera,Albacete,2015,8353.0
02059,Peñascosa,Albacete,2023,14095.0
02059,Peñascosa,Albacete,2022,12556.0
02059,Peñascosa,Albacete,2021,12255.0
02059,Peñascosa,Albacete,2020,11810.0
02059,Peñascosa,Albacete,2019,11529.0
02059,Peñascosa,Albacete,2018,10946.0
02059,Peñascosa,Albacete,2017,10162.0
02059,Peñascosa,Albacete,2016,10233.0
02059,Peñascosa,Albacete,2015,9772.0
02060,Peñas de San Pedro,Albacete,2023,15385.0
02060,Peñas de San Pedro,Albacete,2022,15073.0
02060,Peñas de San Pedro,Albacete,2021,13905.0
02060,Peñas de San Pedro,Albacete,2020,13651.0
02060,Peñas de San Pedro,Albacete,2019,13202.0
02060,Peñas de San Pedro,Albacete,2018,12611.0
02060,Peñas de San Pedro,Albacete,2017,11413.0
02060,Peñas de San Pedro,Albacete,2016,11228.0
02060,Peñas de San Pedro,Albacete,2015,11068.0
02061,Pétrola,Albacete,2023,13128.0
02061,Pétrola,Albacete,2022,12098.0
02061,Pétrola,Albacete,2021,11666.0
02061,Pétrola,Albacete,2020,11233.0
02061,Pétrola,Albacete,2019,10408.0
02061,Pétrola,Albacete,2018,10298.0
02061,Pétrola,Albacete,2017,9487.0
02061,Pétrola,Albacete,2016,9090.0
02061,Pétrola,Albacete,2015,8522.0
02062,Povedilla,Albacete,2023,11738.0
02062,Povedilla,Albacete,2022,10930.0
02062,Povedilla,Albacete,2021,10592.0
02062,Povedilla,Albacete,2020,10219.0
02062,Povedilla,Albacete,2019,9908.0
02062,Povedilla,Albacete,2018,9504.0
02062,Povedilla,Albacete,2017,9312.0
02062,Povedilla,Albacete,2016,8717.0
02062,Povedilla,Albacete,2015,8283.0
02063,Pozohondo,Albacete,2023,11588.0
02063,Pozohondo,Albacete,2022,10918.0
02063,Pozohondo,Albacete,2021,10312.0
02063,Pozohondo,Albacete,2020,9783.0
02063,Pozohondo,Albacete,2019,9759.0
02063,Pozohondo,Albacete,2018,9447.0
02063,Pozohondo,Albacete,2017,8798.0
02063,Pozohondo,Albacete,2016,8474.0
02063,Pozohondo,Albacete,2015,8169.0
02064,Pozo-Lorente,Albacete,2023,14160.0
02064,Pozo-Lorente,Albacete,2022,13743.0
02064,Pozo-Lorente,Albacete,2021,12458.0
02064,Pozo-Lorente,Albacete,2020,11778.0
02064,Pozo-Lorente,Albacete,2019,11029.0
02064,Pozo-Lorente,Albacete,2018,10566.0
02064,Pozo-Lorente,Albacete,2017,9964.0
02064,Pozo-Lorente,Albacete,2016,9564.0
02064,Pozo-Lorente,Albacete,2015,9780.0
02065,Pozuelo,Albacete,2023,14323.0
02065,Pozuelo,Albacete,2022,13792.0
02065,Pozuelo,Albacete,2021,12479.0
02065,Pozuelo,Albacete,2020,11848.0
02065,Pozuelo,Albacete,2019,11776.0
02065,Pozuelo,Albacete,2018,11047.0
02065,Pozuelo,Albacete,2017,10237.0
02065,Pozuelo,Albacete,2016,10211.0
02065,Pozuelo,Albacete,2015,9601.0
02066,"Recueja, La",Albacete,2023,12041.0
02066,"Recueja, La",Albacete,2022,11276.0
02066,"Recueja, La",Albacete,2021,10200.0
02066,"Recueja, La",Albacete,2020,9792.0
02066,"Recueja, La",Albacete,2019,9650.0
02066,"Recueja, La",Albacete,2018,9433.0
02066,"Recueja, La",Albacete,2017,8220.0
02066,"Recueja, La",Albacete,2016,8032.0
02066,"Recueja, La",Albacete,2015,7856.0
02067,Riópar,Albacete,2023,11013.0
02067,Riópar,Albacete,2022,10430.0
02067,Riópar,Albacete,2021,9561.0
02067,Riópar,Albacete,2020,9464.0
02067,Riópar,Albacete,2019,9208.0
02067,Riópar,Albacete,2018,8679.0
02067,Riópar,Albacete,2017,8199.0
02067,Riópar,Albacete,2016,8080.0
02067,Riópar,Albacete,2015,7876.0
02068,Robledo,Albacete,2023,13139.0
02068,Robledo,Albacete,2022,12333.0
02068,Robledo,Albacete,2021,11534.0
02068,Robledo,Albacete,2020,10908.0
02068,Robledo,Albacete,2019,11471.0
02068,Robledo,Albacete,2018,10868.0
02068,Robledo,Albacete,2017,10259.0
02068,Robledo,Albacete,2016,9757.0
02068,Robledo,Albacete,2015,9376.0
02069,"Roda, La",Albacete,2023,11889.0
02069,"Roda, La",Albacete,2022,11116.0
02069,"Roda, La",Albacete,2021,10694.0
02069,"Roda, La",Albacete,2020,10290.0
02069,"Roda, La",Albacete,2019,9977.0
02069,"Roda, La",Albacete,2018,9403.0
02069,"Roda, La",Albacete,2017,8938.0
02069,"Roda, La",Albacete,2016,8500.0
02069,"Roda, La",Albacete,2015,8178.0
02070,Salobre,Albacete,2023,12124.0
02070,Salobre,Albacete,2022,12978.0
02070,Salobre,Albacete,2021,10195.0
02070,Salobre,Albacete,2020,9242.0
02070,Salobre,Albacete,2019,9631.0
02070,Salobre,Albacete,2018,9537.0
02070,Salobre,Albacete,2017,8361.0
02070,Salobre,Albacete,2016,8482.0
02070,Salobre,Albacete,2015,8498.0
02071,San Pedro,Albacete,2023,13686.0
02071,San Pedro,Albacete,2022,12804.0
02071,San Pedro,Albacete,2021,11405.0
02071,San Pedro,Albacete,2020,10945.0
02071,San Pedro,Albacete,2019,10635.0
02071,San Pedro,Albacete,2018,9844.0
02071,San Pedro,Albacete,2017,8874.0
02071,San Pedro,Albacete,2016,8540.0
02071,San Pedro,Albacete,2015,8211.0
02072,Socovos,Albacete,2023,10325.0
02072,Socovos,Albacete,2022,9505.0
02072,Socovos,Albacete,2021,9038.0
02072,Socovos,Albacete,2020,8749.0
02072,Socovos,Albacete,2019,8351.0
02072,Socovos,Albacete,2018,7726.0
02072,Socovos,Albacete,2017,7296.0
02072,Socovos,Albacete,2016,7031.0
02072,Socovos,Albacete,2015,6845.0
02073,Tarazona de la Mancha,Albacete,2023,11188.0
02073,Tarazona de la Mancha,Albacete,2022,10341.0
02073,Tarazona de la Mancha,Albacete,2021,9823.0
02073,Tarazona de la Mancha,Albacete,2020,9311.0
02073,Tarazona de la Mancha,Albacete,2019,9172.0
02073,Tarazona de la Mancha,Albacete,2018,8639.0
02073,Tarazona de la Mancha,Albacete,2017,7864.0
02073,Tarazona de la Mancha,Albacete,2016,7443.0
02073,Tarazona de la Mancha,Albacete,2015,7044.0
02074,Tobarra,Albacete,2023,10638.0
02074,Tobarra,Albacete,2022,9902.0
02074,Tobarra,Albacete,2021,9527.0
02074,Tobarra,Albacete,2020,9065.0
02074,Tobarra,Albacete,2019,8764.0
02074,Tobarra,Albacete,2018,8301.0
02074,Tobarra,Albacete,2017,7926.0
02074,Tobarra,Albacete,2016,7579.0
02074,Tobarra,Albacete,2015,7416.0
02075,Valdeganga,Albacete,2023,12597.0
02075,Valdeganga,Albacete,2022,11502.0
02075,Valdeganga,Albacete,2021,11084.0
02075,Valdeganga,Albacete,2020,10541.0
02075,Valdeganga,Albacete,2019,10416.0
02075,Valdeganga,Albacete,2018,9977.0
02075,Valdeganga,Albacete,2017,9144.0
02075,Valdeganga,Albacete,2016,8776.0
02075,Valdeganga,Albacete,2015,8406.0
02076,Vianos,Albacete,2023,13003.0
02076,Vianos,Albacete,2022,12025.0
02076,Vianos,Albacete,2021,11499.0
02076,Vianos,Albacete,2020,10474.0
02076,Vianos,Albacete,2019,10600.0
02076,Vianos,Albacete,2018,9714.0
02076,Vianos,Albacete,2017,9108.0
02076,Vianos,Albacete,2016,9564.0
02076,Vianos,Albacete,2015,9234.0
